year,ind2d,sale_D,cogs_D,xsga_D,kexp,theta_WI1_ct,theta_WI1_kt,theta_WI2_ct,theta_WI2_xt,theta_WI2_kt,ratio_DLEU_PF1_cap_noncap,ratio_DLEU_PF2_cap_noncap,ratio_DLEU_CS_cap_noncap,ratio_DLEU_PS_profits_go
1991,44,453251597.0241699,329647264.0752411,97483658.1362915,15641986.3424812,.81649315,.17056122,.69287598,.23919053,.095042035,.20889486,.10196915,.036621056,.023118922
1992,44,467361878.1303024,338803463.1813622,101757610.3480835,15697017.00706297,.81580848,.17366378,.6929003,.2461174,.098439761,.21287322,.1048327,.035629604,.023758437
1993,44,494666891.5927734,357181019.0982666,108969972.3736572,16778092.51515198,.81408006,.16174829,.6909911,.25599635,.087005734,.19868843,.091876335,.035992827,.023728712
1994,44,545116796.7768555,391144521.0307617,121008004.2976074,21664178.12363434,.80847847,.13329375,.6884504,.25291091,.072090752,.16486987,.076581381,.042300247,.020729674
1995,44,576633492.9101563,415002176.5081787,126417753.763916,26298124.44506836,.80019248,.1432333,.68053496,.27511838,.06764736,.17899856,.070786506,.04857251,.015461187
1996,44,575716460.711853,412591024.2875443,126534904.7889709,27219892.50730324,.79176122,.1595501,.66952491,.2988545,.075000659,.2015129,.077449664,.050488934,.016276482
1997,44,608129185.5891571,434379351.111351,134403495.5278778,29203569.85883069,.78578436,.17819767,.66578108,.27773157,.083709024,.22677681,.08872062,.05134397,.016678642
1998,44,652050346.2199097,463952840.2350159,144163674.216835,32629177.58310699,.78712732,.18161535,.667211,.27226073,.080812976,.23073186,.08601959,.053656127,.017337088
1999,44,714072438.0541534,507728187.3247986,158226743.9261475,32812779.27055264,.78984904,.17602327,.66739959,.290387,.12841652,.22285685,.13407634,.04927177,.021433018
2000,44,735945435.6887207,526020156.6843262,153255422.4599609,41465841.9590168,.79565203,.17154065,.66995621,.28558189,.12316933,.21559757,.1289005,.061044212,.02065916
2001,44,765665800.5916748,547002498.0297775,162437730.9400024,37976183.73607802,.80474818,.17243381,.67541307,.27120152,.12632968,.21427052,.13345417,.053529788,.023834664
2002,44,782102469.5987549,552708667.5542603,168547857.0353699,35574694.46750259,.81723291,.1596662,.68299806,.30100629,.11993811,.19537416,.12188779,.04932322,.032311942
2003,44,828790827.7634354,589649646.465416,173635785.2995605,34443403.7051177,.82375532,.15100862,.68416798,.33041438,.11275973,.18331732,.11113906,.045125194,.037478689
2004,44,876749773.6488647,619555715.18573,184414615.0495605,35199173.57146835,.82634968,.18097645,.68838233,.33921573,.022916334,.2190071,.022300873,.043781683,.042863164
2005,44,850814341.3182373,614107533.7176514,167486643.4841919,38539033.94148064,.82992619,.2226021,.69797885,.41407827,.033498652,.26821914,.030123141,.04930824,.036060899
2006,44,873953996.6538086,639261395.9265747,162235280.0605469,45211047.82746887,.83104348,.18278822,.69938606,.38774025,.063325986,.21995026,.058250807,.056408279,.031175867
2007,44,856894484.0715332,628960235.5180664,158867273.7645264,49990753.5162735,.8392244,.21306744,.70488477,.40627274,.054245766,.25388613,.048819151,.063453935,.022262042
2008,44,862542859.6872559,658736397.446167,154764570.163147,43967533.70455933,.84511191,.24035397,.69908178,.43300486,.11542258,.2844049,.10195561,.054047305,.0058830217
2009,44,823522082,605045314,152733398,44063092.80421829,.85279304,.22052789,.70102042,.41860682,.1179132,.25859484,.10531469,.058147706,.026326286
2010,44,949251263.5808105,713667954.7188721,159237316.8966675,46008256.40636826,.84723669,.19221179,.68962675,.38440204,.12216259,.22686906,.11374237,.052707043,.031959645
2011,44,1118968813.241943,870396459.1164551,167892341.9063721,45713286.95219612,.83402419,.24779129,.69058627,.38609114,.10431664,.29710326,.096887551,.044027526,.031249061
2012,44,1158827851.61554,909854179.0466919,169026044.5403442,48977239.79321575,.81871378,.19672944,.68610537,.34472063,.13859528,.24029085,.1344507,.045396365,.026725616
2013,44,1178678091.910544,931262981.6717415,167325400.3401012,49830560.80110216,.80145657,.20548125,.68288237,.33478042,.10879565,.25638476,.10690737,.045358717,.025672106
2014,44,1112998589.675293,878865592.2476196,154820708.4102173,50061126.36845016,.78492701,.23119847,.6770485,.33570269,.12357527,.29454774,.12201938,.048429709,.026281402
2015,44,967735117.2705688,738167700.8588867,152147072.7022095,49957897.77847004,.7762478,.24872878,.67735016,.34276533,.10291251,.32042447,.10088319,.056112625,.02837806
2016,44,930741218.3827972,700484349.8334045,150404553.4078369,48937666.48450565,.77106959,.23310192,.67177045,.36709183,.081241153,.30230984,.078202046,.05751358,.033215083
1955,45,16337576,12250996.78515625,2719758.434036255,531796.509765625,.90596551,.076015748,.70553988,.17332995,.094707817,.083905786,.10776091,.035522357,.051110659
1956,45,16668116.5703125,12265568.6796875,2993101.32421875,519547.1678466797,.90596551,.076015748,.70553988,.17332995,.094707817,.083905786,.10776091,.03404931,.053389318
1957,45,23539849.625,16972812.09375,4612992.4609375,862824.0915527344,.90596551,.076015748,.70553988,.17332995,.094707817,.083905786,.10776091,.039971828,.046356328
1958,45,44318235.75,30591471.078125,9810940.87890625,1170696.015136719,.90596551,.076015748,.70553988,.17332995,.094707817,.083905786,.10776091,.028975895,.06194127
1959,45,39995939.9375,26976678.5625,9061321.60546875,1110562.714355469,.90596551,.076015748,.70553988,.17332995,.094707817,.083905786,.10776091,.030816436,.071191654
1960,45,63172155.375,44273303.890625,13581890.9609375,1831925.687988281,.90596551,.076015748,.70553988,.17332995,.094707817,.083905786,.10776091,.03166398,.055167262
1961,45,62196056.921875,42214870.53125,14649123.23730469,1677144.540039063,.90596551,.076015748,.70553988,.17332995,.094707817,.083905786,.10776091,.029493963,.058764476
1962,45,70721637.125,47962228.68945313,16922112.52001953,2101768.9347229,.90596551,.076015748,.70553988,.17332995,.094707817,.083905786,.10776091,.032392547,.052820142
1963,45,78429025.86328125,53423050.6796875,18788544.62792969,2376983.424987793,.90596551,.076015748,.70553988,.17332995,.094707817,.083905786,.10776091,.032916922,.048967168
1964,45,94843776.65625,64595329.95703125,22169714.00292969,2967315.072967529,.90596551,.076015748,.70553988,.17332995,.094707817,.083905786,.10776091,.034199432,.053893022
1965,45,103338282.8886719,70143280.67236328,24366715.0625,3475712.129699707,.90596551,.076015748,.70553988,.17332995,.094707817,.083905786,.10776091,.036776133,.051796634
1966,45,112974219.5585938,76365302.59570313,27068209.6640625,3933171.537841797,.90596551,.076015748,.70553988,.17332995,.094707817,.083905786,.10776091,.038026083,.049635533
1967,45,123567844.9577637,84018944.95617676,29184827.16864014,4077148.244499207,.90596551,.076015748,.70553988,.17332995,.094707817,.083905786,.10776091,.03601601,.050878324
1968,45,136561711.7929688,92111621.24414063,32577454.11962891,4428493.026824951,.90596551,.076015748,.70553988,.17332995,.094707817,.083905786,.10776091,.035516288,.054511204
1969,45,152013805.1875,102783535.6396484,36217668.78417969,5863955.240890503,.90596551,.076015748,.70553988,.17332995,.094707817,.083905786,.10776091,.042186365,.047026291
1970,45,154847614.6582031,104829163.0878906,37688501.9375,5679200.077774048,.86850125,.060639512,.62764001,.25732827,.090625577,.069820866,.10240545,.039849095,.042950287
1971,45,164175492.4804688,112073530.7714844,39251214.6875,4960098.918167114,.8597582,.039533008,.61783433,.27957973,.081804551,.045981541,.091155864,.032777846,.048062276
1972,45,177249479.5449219,121319415.3203125,41964502.40917969,5389001.554107666,.86477262,.027435221,.62229609,.31062326,.088995129,.031725358,.095394239,.03300387,.048386943
1973,45,211481898.3251953,145573628.5585938,48938858.94519043,8217931.564666748,.89421844,.14851721,.64227027,.31157917,.080674291,.16608605,.084577598,.042248864,.041381694
1974,45,225749372.2070313,156514194.4112549,53029454.7923584,7660658.674957275,.90649962,.17697448,.66206729,.34824944,.075494282,.1952284,.074723378,.036558773,.037851997
1975,45,223394982.4040527,153853159.3364258,52070917.16998291,4758055.24390316,.90619177,.16308498,.69018114,.30945528,.10843351,.1799674,.10847294,.023105871,.056907505
1976,45,233873427.7756348,162244814.7355957,54523718.51367188,6506982.791509628,.90112579,.087009653,.71376663,.31581369,.047197551,.096556611,.045841541,.030018115,.045314733
1977,45,246639812.8144531,171176085.1348877,57712154.37335205,6335232.20455265,.89980757,.065923229,.72110134,.3091307,.051231995,.073263697,.049728598,.027678277,.046287503
1978,45,258611474.6335449,176620291.6665039,60698618.44586182,9057369.191539764,.8950668,.038012858,.72621995,.30333504,.057245761,.042469297,.055602431,.03816539,.047311109
1979,45,256938594.9642944,176360395.6026764,60037064.4175415,10748106.24453545,.88372988,.053047746,.72580308,.27057481,.061619297,.060027104,.061843298,.045466252,.038114276
1980,45,213743154.503418,150651857.3505859,48040492.89154053,10193534.23287773,.86655444,.089049026,.72135454,.30238467,.063666031,.10276219,.062189694,.051303104,.022724798
1981,45,218403458.3369141,153145570.9147949,49497640.69525146,12103026.50420189,.85233676,.14818479,.69815326,.27903202,.14983518,.17385709,.15333344,.059725791,.016745249
1982,45,215334742.1816406,149964773.2651367,48824326.57385254,11397651.94282532,.83414108,.1956647,.68683356,.2730445,.13941246,.23457028,.14523977,.057335395,.02390692
1983,45,233044007.7992249,159977267.5193329,52384778.57427979,11292559.51293659,.84002751,.16875458,.67934954,.2631779,.12272543,.20089173,.13020886,.053175978,.040290255
1984,45,253009286.8608398,174874191.1784058,56694659.54174805,12992073.61743164,.84248692,.15641104,.67366058,.30243403,.11447896,.18565397,.11728265,.056104582,.033391513
1985,45,265361493.0354614,183833224.7797699,59975941.7146759,12382290.72131348,.85922009,.10818641,.67341483,.30777541,.086015537,.12591234,.087664485,.050786812,.034556769
1986,45,267187897.3930664,184406145.0710449,60518601.87536621,12177008.74525928,.85942566,.092938043,.67342186,.31479666,.068543114,.10813971,.069360279,.049717348,.037749246
1987,45,288021490.9896851,201197101.993042,63835979.20889282,12734947.63170624,.85223526,.095824108,.66664654,.33010957,.078406982,.11243856,.078662157,.048050407,.035599642
1988,45,294986481.8843994,208067932.3407593,63194062.47290039,13074296.36201668,.84148705,.11119755,.66511929,.30490404,.092273183,.13214411,.095124707,.048198041,.036103997
1989,45,318776351.0821838,225051517.1246033,68371000.40924072,14870525.02876091,.83608931,.14211248,.66489625,.28686237,.11121915,.16997284,.11685647,.050679564,.032886092
1990,45,341824980.3968506,244166055.5524292,72347334.02497864,15579153.21188521,.83366865,.16493823,.66865766,.28040022,.12360197,.19784626,.13023649,.049221151,.028471991
1991,45,368030143.1179199,264954903.7554932,76505724.08816528,14799873.73738098,.83264571,.16362143,.66636163,.23918709,.11989511,.19650786,.1324005,.04334284,.031980101
1992,45,423529813.5404053,308736128.0348511,85071093.94055176,15568793.82659364,.83223218,.16127506,.67175257,.21578895,.11891472,.19378614,.13398215,.039534047,.033418659
1993,45,431261119.0229492,311673029.0811768,89576933.06262207,15999504.35365057,.83074629,.16862153,.67092568,.25173232,.11064938,.20297596,.11992458,.039874159,.032489952
1994,45,467136475.5820313,338164106.7419434,96415777.30493164,19786085.69405365,.83555859,.16651049,.6634919,.24551667,.1122328,.19928046,.12346727,.045529228,.027337847
1995,45,572666210.2302246,413317639.026062,121032384.6133423,26407266.87015343,.82542181,.16130906,.65118283,.25319701,.10862201,.19542623,.12010662,.049419418,.020795569
1996,45,591851317.7156982,425797559.727478,123974952.177063,27440426.77439117,.82396919,.14695056,.66190284,.24727911,.1022461,.17834473,.11245944,.04991233,.024733203
1997,45,632475720.8292084,454669463.652771,130970716.4073486,29625595.04351252,.83050895,.097890347,.68001443,.20766473,.049098097,.1178679,.055310633,.050586686,.027210444
1998,45,668062229.5167542,483397322.3980408,135168250.6312256,32808577.14427042,.84903222,.05893217,.72107351,.18744674,.0090893172,.069410995,.010004529,.053039771,.024979828
1999,45,727618836.0158691,521307580.4091187,150808058.2052002,34352486.44253445,.85512775,.027809227,.73890805,.22371721,-.032407962,.032520551,-.033666227,.051110975,.029068394
2000,45,777446213.9854126,559638412.7342224,162985354.153656,38590385.12537551,.86793691,.021505408,.75590146,.19101463,-.032316271,.024777617,-.034127913,.05340315,.020878695
2001,45,802167605.2471924,581476277.305481,166427340.0939331,34934445.52038598,.87406409,.0010739096,.75739223,.20409134,-.055085052,.0012286394,-.057291724,.046709824,.024096638
2002,45,834724370.8214722,600210781.9541321,172625125.5009766,32761716.2241745,.88006699,.017456163,.76731855,.16018941,.014606109,.019835038,.015747691,.042391557,.034893852
2003,45,853743212.9832153,607766190.4795227,179686892.4194946,30536221.00405979,.87100905,.10281538,.728499,.20379712,.085532516,.11804169,.091743939,.038778465,.041878998
2004,45,903496514.1079407,645998830.89505,186528460.4257813,31338904.10456657,.85980278,.14150287,.71801746,.20387368,.085661307,.16457596,.092919111,.037643094,.043863278
2005,45,926158949.4586182,662778106.9265594,191633922.2641602,36606317.03581619,.85340887,.16482434,.71449834,.29366621,.049645543,.19313642,.049243491,.042843871,.037942301
2006,45,951728693.3046875,678341785.3099365,197590480.3728027,43362129.40668678,.85767692,.17125885,.72554666,.28868735,.053832643,.19967759,.053077143,.049503975,.034079354
2007,45,985498189.2207031,704745891.2172852,204551945.8884277,47763918.60638571,.85375661,.19491482,.72074986,.3247588,.071152166,.22830255,.068055071,.052528355,.028854882
2008,45,1003193220.690857,721767484.2468872,209615889.878418,40515390.45738804,.84041882,.24737856,.72911173,.29779699,.10790294,.29435152,.10507549,.04350023,.031194843
2009,45,1000580030,710775222,211765804,40653968.72592926,.85024738,.29413503,.74236524,.25521985,.21095873,.34594053,.21146941,.044067383,.037363362
2010,45,1053274974.79541,748840238.260498,218623438.8027344,41180075.80988216,.85715485,.16903739,.75176471,.27932173,.14083908,.19720753,.13659289,.042564984,.042373762
2011,45,1113006450.230049,798642233.7675171,225904257.7683716,38971212.53930131,.86330873,.11782243,.75850093,.26229653,.079852328,.13647775,.078225434,.038037524,.044464026
2012,45,1168692228.156921,841763266.4093018,235876605.9584961,42078982.88241816,.86956143,.08895725,.76854312,.11053031,.069922127,.10230128,.079540715,.039047353,.041904423
2013,45,1192649987.55426,860346971.6625061,241717862.4453125,44528349.38133913,.88367927,-.092445448,.78819966,.17614,-.12536725,-.10461426,-.13000321,.040404473,.038617201
2014,45,1208364699.56871,869145679.7089844,247647932.7619019,43764553.9944917,.89130312,-.10005993,.78256583,.22884795,-.15666722,-.11226252,-.15489922,.039187685,.039563
2015,45,1235112819.431152,885268319.0737915,257098865.5098267,44619448.88463688,.89836413,-.099991553,.784729,.054372232,-.10104973,-.11130404,-.12042615,.039058764,.038965013
2016,45,1256251279.201927,892634985.3243389,270017383.715271,45865745.36288691,.9012509,-.1076908,.78299862,.046284921,-.11834149,-.11949036,-.14270329,.039449234,.037996512
1955,48,8798688.91015625,6827420.23046875,442666.1616210938,870558.4765625,.85658425,.18781705,.78380066,.088187337,.18042752,.21926279,.20691514,.11974527,.074788876
1956,48,9745804.7421875,7611062.89453125,502672.4560546875,981179.478515625,.85658425,.18781705,.78380066,.088187337,.18042752,.21926279,.20691514,.12092821,.066786677
1957,48,10640000.03125,8676330.826171875,532330.8187561035,1188269.681152344,.85658425,.18781705,.78380066,.088187337,.18042752,.21926279,.20691514,.12903826,.022844803
1958,48,10530000.0234375,8464470.529296875,533529.4130859375,1353296.900878906,.85658425,.18781705,.78380066,.088187337,.18042752,.21926279,.20691514,.15039974,.016970862
1959,48,11999188.3359375,9530429.08203125,633810.986328125,2036072.013671875,.85658425,.18781705,.78380066,.088187337,.18042752,.21926279,.20691514,.20031719,-.016761446
1960,48,13462265.390625,11178251.86328125,278863.6611328125,2393660.379394531,.85658425,.18781705,.78380066,.088187337,.18042752,.21926279,.20691514,.20892347,-.028859222
1961,48,14901721.1171875,12351500.37109375,325299.9912109375,2553758.560302734,.85658425,.18781705,.78380066,.088187337,.18042752,.21926279,.20691514,.20145135,-.022067102
